id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D29;2,195565;2,183827;2,465593;2,853468;0,897746;2,385314;2,300813;2,301446;2,04446;2,410764;3,039207;0,9523575;2,471741;2,111416;0,7304339;0,986574;0,520978;1,005861;1,124929;0,5930309;0,5651402;0,4060396;0,6921849;0,655233;0,7630692;0,7319251;0,8334436;0,5345241;0,7569714;0,7979295;0,8057245;0,4558091;0,7003485;0,8149175;0,8675108;0,8944682;0,6386823;0,7084663;1,005796;0,5730358;0,5808557;0,5971922;0,8513673;0,7026894;0,4478048;0,9877978;1,086838;1,381452;0,6350573;0,9599122;0,4106177;0,95477;1,137709;0,6045105;0,5408587;0,3937362;0,6626332;0,6110087;0,651666;0,7492095;0,7310706;0,5052003;0,8233805;0,7902569;0,5956459;0,4189055;0,6693641;0,9005813;0,7500636;0,925317;0,5462432;0,7221275;0,9799792;0,4684442;0,5405317;0,5798165;0,8445517;0,6294395;0,4368368;1,096382;1,023846;1,324464
D3;0,8114183;0,614839;1,181152;1,546427;0,5413651;1,19891;1,299426;0,9373807;0,5937538;1,196096;1,212949;0,4478673;1,119154;1,059821;0,3708534;0,4733161;0,1047223;0,4684083;0,6055846;0,3556111;0,2841165;0,2954687;0,3262971;0,361988;0,409835;0,4688864;0,4511387;0,3126178;0,4942215;0,3140076;0,3583482;0,3364724;0,2708529;0,5345868;0,1696102;0,5492325;0,18029;0,3331502;0,4195276;0,1425244;0,1285034;0,1562066;0,3542452;0,2806008;0,2021858;0,3061589;0,6796043;0,6178915;0,3405124;0,461642;0,07939564;0,4279702;0,4186722;0,3596252;0,2712089;0,2549017;0,3279962;0,3219145;0,3492575;0,4739454;0,3869894;0,3133642;0,4402836;0,3551356;0,3241621;0,3101851;0,2196419;0,5180535;0,2128967;0,5720565;0,2060781;0,3390129;0,4273904;0,111328;0,108602;0,1383089;0,3572588;0,3120195;0,2875584;0,1577942;0,7160355;0,5740886
D30;2,048257;2,039454;2,483683;2,731181;0,7507024;2,130133;2,386057;2,259049;1,922901;2,344769;2,712066;0,7486649;2,158061;1,97993;0,7734566;0,9944571;0,5924051;0,9914644;1,078352;0,6110845;0,5942295;0,429507;0,6153023;0,6632965;0,81287;0,718141;0,8863729;0,5467647;0,7296698;0,8683225;0,8439238;0,5704316;0,7513601;0,8228907;0,9196877;0,9061094;0,714052;0,7655563;1,056386;0,6081902;0,6054907;0,6758731;0,8942052;0,7652121;0,4643202;0,9291251;1,224454;1,380862;0,6698422;0,9998747;0,5185207;0,8809236;1,016246;0,6021763;0,584456;0,443907;0,6326597;0,5893346;0,747158;0,7394971;0,7525797;0,4806882;0,7631137;0,8185607;0,6634683;0,5037221;0,7059491;0,8957888;0,8401903;0,8978556;0,5934735;0,7656688;0,9887691;0,5255888;0,5888343;0,6516013;0,8218746;0,7044657;0,5305118;0,9926786;1,096656;1,296492
D31;1,75292;1,653047;2,316705;2,898122;0,8663306;2,205681;1,815111;2,061893;1,540319;2,37402;2,560364;0,9198692;2,416278;1,579853;0,6144185;0,9547978;0,4561916;0,8632937;1,038953;0,5628422;0,4658246;0,3432745;0,582962;0,5373854;0,5904991;0,6140797;0,6635116;0,44219;0,7839758;0,6872796;0,5606684;0,3507666;0,6077503;0,8443056;0,6367363;0,8347923;0,5479875;0,5539553;0,8080925;0,551222;0,488955;0,4343685;0,6352945;0,4832436;0,5984623;0,8276786;0,9248884;1,100062;0,5577963;0,9921818;0,3686373;0,6634708;0,9472759;0,5569427;0,3931727;0,4405099;0,5911514;0,4860695;0,589599;0,5326438;0,5308431;0,4741042;0,7547401;0,7074819;0,5352874;0,3564923;0,5646624;0,9404855;0,5511679;0,75951;0,498722;0,5323177;0,9146601;0,4996337;0,4393762;0,4344763;0,6875377;0,4674073;0,4828754;0,8606383;0,8800376;1,06699
D32;1,681441;1,382922;2,221822;2,34549;0,7870712;1,912449;1,507181;1,945053;1,411961;2,228443;1,98811;0,800528;1,980282;1,728311;0,5390254;0,7695061;0,3780292;0,8344252;0,9581783;0,5348346;0,3716603;0,3286007;0,5886569;0,5190385;0,522802;0,626179;0,5732298;0,3918079;0,7574765;0,712986;0,5517164;0,2864369;0,4742646;0,8243507;0,593681;0,7894577;0,4827326;0,5365796;0,6617768;0,4481091;0,3756135;0,4041519;0,5774606;0,426274;0,3535849;0,6919059;0,9412845;0,9781093;0,5176815;0,799582;0,302249;0,6580539;0,8754001;0,5016275;0,3278883;0,3839823;0,6047835;0,4945826;0,5304436;0,5142688;0,4447814;0,4235757;0,7738416;0,6586623;0,5064974;0,2853395;0,4574275;0,856137;0,4510704;0,6991441;0,4417346;0,5014091;0,7350454;0,3944055;0,3376293;0,3935907;0,5781294;0,3837283;0,3871147;0,715048;0,7986031;0,9738461
D33;1,490759;1,464;1,88888;2,412392;0,8708945;1,6581;1,35601;1,917782;1,455623;1,938493;1,686611;0,7494705;1,827247;1,35828;0,5643765;1,083838;0,5121617;0,8176305;1,136108;0,5908898;0,4244381;0,4254662;0,6795632;0,5297998;0,6443575;0,6594553;0,6010223;0,4503028;0,7531307;0,8053916;0,633593;0,4744062;0,6273753;0,9764245;0,6750926;0,9750067;0,601981;0,6345808;0,7822791;0,5286507;0,5109508;0,4654963;0,6858003;0,4996191;0,2082312;0,7458867;1,054281;1,068261;0,6668744;0,8777207;0,4260848;0,7696133;1,018963;0,570505;0,4647877;0,4960666;0,7237192;0,5181713;0,7389174;0,6956461;0,6040601;0,5286434;0,9139346;0,7493963;0,5893301;0,4852119;0,6022103;1,024256;0,6316293;0,964185;0,545016;0,6416019;0,7580956;0,4790686;0,4851305;0,4704219;0,7036163;0,523983;0,3143219;0,8479317;0,9559563;0,9639276
D34;1,458108;1,49047;1,829106;2,24763;0,8585506;1,830982;1,461833;1,862693;1,466375;1,935418;1,888221;0,7583314;1,872893;1,329644;0,5949455;1,0583;0,442107;0,8816371;1,068841;0,6059115;0,4587251;0,4341981;0,636627;0,5866649;0,6364005;0,7040248;0,6612631;0,4897623;0,7762492;0,7560745;0,5808801;0,3553663;0,6200892;1,061921;0,6523155;0,9227924;0,524555;0,6365971;0,7547574;0,4854882;0,4348746;0,4644121;0,7146173;0,493962;0,4861889;0,8395401;1,022273;1,10901;0,6080565;0,7845821;0,3482215;0,7792537;1,067967;0,5354786;0,4640984;0,4636667;0,7196923;0,5612819;0,6616117;0,7067031;0,6650707;0,4915106;0,8976227;0,6863693;0,5320842;0,4004332;0,4810819;1,109718;0,5586951;0,8784665;0,4754686;0,6303696;0,8297146;0,4139697;0,4014107;0,4687138;0,7037089;0,4851683;0,4245352;0,7431368;0,9048333;0,9455912
D35;2,189733;1,634326;2,18193;2,766756;0,87085;2,115309;1,904757;2,238404;1,630557;2,047123;2,91768;0,8495491;2,006478;1,837665;0,6370661;0,8420614;0,5233514;0,8077042;0,7629272;0,607257;0,4439899;0,4424035;0,6381136;0,5958126;0,6297714;0,6098753;0,7341083;0,4885376;0,7402298;0,5249451;0,6905654;0,420788;0,6051631;0,88441;0,6831878;0,9570899;0,5625857;0,5569306;0,7705273;0,6073622;0,4339899;0,4199505;0,7101955;0,5786303;0,5231364;0,7421303;1,012047;1,08028;0,5975752;0,9553166;0,3945033;0,7322735;0,7489688;0,5670938;0,4031452;0,4541678;0,6537978;0,5895503;0,6044711;0,5548757;0,6766469;0,5099497;0,6512774;0,5475058;0,6002574;0,4642535;0,6195639;0,7751862;0,6008942;0,7859248;0,4309002;0,5338312;0,8379393;0,5264828;0,4022586;0,3661995;0,7066902;0,4992012;0,5147399;0,6711246;0,9706151;1,028363
D36;2,212343;1,856705;2,289925;2,919282;0,8748018;2,355476;2,125647;2,256151;1,864129;2,284865;3,54769;0,9082897;2,366736;1,924107;0,6395317;0,9050044;0,5182679;0,9002883;0,8537794;0,6847474;0,485425;0,4845712;0,69371;0,6617943;0,7309761;0,7001785;0,839198;0,5032365;0,878622;0,5385633;0,6328156;0,5210129;0,681373;0,9847274;0,7391835;1,014586;0,5252954;0,6401355;0,818518;0,6344029;0,4696867;0,5188981;0,7744707;0,5551611;0,6294713;0,8554034;0,9982875;1,158548;0,6129818;1,007807;0,466468;0,7857104;0,7557103;0,6275293;0,4662431;0,4945467;0,6741482;0,6431066;0,639746;0,6074322;0,7544551;0,5415258;0,6863008;0,6500674;0,6060519;0,5008404;0,6621266;0,8532873;0,6768768;0,8725388;0,4809639;0,6036218;0,9801523;0,5610647;0,4694251;0,4762969;0,7897332;0,5710486;0,6277908;0,7791499;1,030618;1,135743
D37;1,877137;1,806572;2,012469;2,100677;0,8393563;1,933038;2,280975;2,087296;1,805705;1,93633;2,078213;0,8833278;1,837164;2,269261;0,7713158;0,9781609;0,4158551;0,7230596;1,083352;0,5640235;0,548638;0,473953;0,7372496;0,494575;0,6742563;0,5209303;0,7569688;0,5349634;0,8232502;0,5214928;0,5531003;0,3739822;0,5150043;0,748846;0,5448425;0,7749762;0,4601731;0,6099774;0,8091652;0,4998302;0,4229614;0,4596922;0,7324436;0,5631114;0,4933674;0,8743015;0,9855293;1,127491;0,6040414;0,9013193;0,3953368;0,6195794;0,8118264;0,546669;0,474161;0,4255172;0,667052;0,4111084;0,6663395;0,5356757;0,6281139;0,4784506;0,7660855;0,5544136;0,5201958;0,3863643;0,4570542;0,7074951;0,5186869;0,8147925;0,4047193;0,6255181;0,9236241;0,4506405;0,4183991;0,4227318;0,6896009;0,4504403;0,4797579;0,7999189;0,8885481;1,081446
D38;2,015264;1,855767;1,959773;2,060455;0,8352178;1,991143;2,08593;2,159163;1,892205;1,950057;1,990984;0,7778766;1,973497;2,301445;0,7056695;0,909527;0,4066985;0,6930623;0,9830191;0,5443684;0,5030273;0,4454326;0,7319152;0,4921633;0,6261521;0,5075361;0,6542762;0,498173;0,7594592;0,524707;0,5115387;0,3371985;0,4759752;0,7223007;0,526494;0,8179699;0,4253116;0,603465;0,7383168;0,4539988;0,4085665;0,4489132;0,6997812;0,5159897;0,3872559;0,8290465;1,029207;1,087534;0,6940899;0,841965;0,3555035;0,5858059;0,842188;0,5846764;0,4746546;0,4154464;0,6764882;0,4588547;0,6288201;0,5689898;0,5972427;0,4855959;0,7730453;0,6362818;0,4759978;0,3882549;0,4638352;0,7516573;0,5403767;0,846528;0,418034;0,6243148;0,8533199;0,4245217;0,3825446;0,4707271;0,6818046;0,4864821;0,3305033;0,8362016;0,9148858;1,024513
D39;1,715559;1,697966;2,031364;2,908404;0,7955319;1,98148;2,048132;1,998111;1,39839;2,027321;2,132584;0,6475026;1,84482;1,559442;0,5139407;0,7906282;0,3703164;0,6569452;0,9883151;0,5800791;0,3482816;0,3938516;0,4853056;0,4015268;0,5828019;0,5788806;0,625219;0,4199208;0,7586644;0,5449057;0,5804347;0,3603036;0,6023831;0,6253529;0,5488681;0,7196449;0,4718743;0,4629549;0,718989;0,4749918;0,3694391;0,3279238;0,610944;0,4111105;0,3689293;0,7491623;0,9498153;1,075746;0,5307098;0,8469376;0,2902206;0,6083199;0,837539;0,5754594;0,3296833;0,3826753;0,5107737;0,4235891;0,5691553;0,525707;0,4862463;0,4300456;0,7572947;0,5292407;0,445105;0,4293992;0,5517725;0,6497354;0,4624616;0,6974762;0,3702899;0,4671526;0,8275451;0,405488;0,3557516;0,3176247;0,6175979;0,3816408;0,3585366;0,6502959;0,9209005;0,9978543
D4;1,718914;1,785107;1,981089;2,84823;0,7022309;2,338781;2,363319;1,962689;1,616336;2,053769;2,753217;0,6368976;1,965053;1,604034;0,5069463;0,85697;0,3997451;0,602214;0,8580143;0,4803535;0,4203747;0,3443362;0,4674198;0,4354753;0,5150653;0,4998799;0,7003059;0,4063836;0,8090141;0,6024559;0,5836326;0,3000571;0,5160368;0,7671944;0,6263628;0,7219772;0,5010473;0,4961134;0,741485;0,5231539;0,4452576;0,4677219;0,6840912;0,5156151;0,4247772;1,028205;0,8496029;1,022619;0,4535475;0,7316525;0,3066251;0,5646671;0,6261094;0,4688759;0,3935717;0,3950881;0,4447722;0,3411127;0,4868419;0,5461285;0,524714;0,4348003;0,708896;0,6279553;0,4382745;0,3232311;0,3999777;0,7437979;0,5615078;0,7244641;0,4419653;0,4901184;0,8743044;0,4164457;0,4046996;0,3980445;0,6560811;0,5057252;0,3702354;0,7815963;0,8657265;0,912992
D40;1,722682;1,730336;2,173536;2,793764;0,8492927;1,972731;2,219518;1,972916;1,530769;2,041051;2,772769;0,7300519;2,056117;1,751715;0,6059242;0,8620724;0,3485958;0,6376998;1,101331;0,6541225;0,3643234;0,456268;0,4659914;0,4788234;0,6714002;0,6121977;0,7025946;0,4735842;0,7325938;0,5304696;0,5698985;0,3634216;0,6319194;0,6673729;0,5320059;0,6918416;0,4696456;0,4606438;0,8150713;0,4837779;0,3721221;0,3387462;0,7063579;0,3986384;0,4625187;0,9292608;0,947309;1,209338;0,5481424;0,8958554;0,2556928;0,598845;0,8818201;0,6408779;0,3163572;0,4305889;0,4543142;0,4082728;0,5868641;0,5646361;0,5413122;0,4217178;0,8226328;0,5391587;0,3816699;0,3838104;0,5202339;0,6037584;0,4424027;0,679745;0,3512429;0,4523796;0,9108429;0,39841;0,3628506;0,3117025;0,658148;0,3677102;0,355626;0,8140518;0,9078502;1,004845
D41;2,055876;2,057635;2,557966;2,421169;0,7909315;1,77605;2,555528;2,136998;2,065445;2,687012;2,325674;0,7781462;1,825152;2,201644;0,665783;1,146536;0,4520614;0,7837456;1,057399;0,6065392;0,5141211;0,4182241;0,5895519;0,5393384;0,6515081;0,6820869;0,7554872;0,4797443;0,689377;0,812337;0,5462677;0,4080073;0,526307;0,8536914;0,5592193;0,8893232;0,5132558;0,6445598;0,9806128;0,50464;0,5025884;0,4995975;0,640912;0,5619052;0,4416786;0,8108434;0,8792992;0,9975487;0,6266982;1,108303;0,4168456;0,800036;0,7517609;0,4860715;0,4780454;0,4501043;0,6040066;0,5416676;0,65153;0,6530677;0,7028625;0,4860678;0,6461732;0,8025265;0,534146;0,3921734;0,4559198;0,9090943;0,5160652;0,9035008;0,4856422;0,6306287;0,9515079;0,4198804;0,4884467;0,4609693;0,6143545;0,484096;0,4653987;0,7608023;0,810184;0,9954176
D42;2,085624;2,264207;2,627581;2,409907;0,8001602;1,848049;2,243839;2,22653;2,37721;2,75906;2,468112;0,8198759;2,261705;2,036018;0,6819374;0,9923594;0,4609343;0,8780182;1,087858;0,6486421;0,5203975;0,4845091;0,5847799;0,6093286;0,6675505;0,7924057;0,7854229;0,521894;0,6829622;0,8162992;0,5979108;0,3979351;0,5565083;0,9384637;0,6281499;0,9090121;0,5095811;0,6623931;0,9913365;0,5331784;0,5362157;0,5232991;0,7126158;0,5825867;0,6181208;0,7922;0,9097764;1,117543;0,6571444;1,106761;0,4354793;0,8282012;0,786426;0,5534624;0,5016933;0,4804017;0,5975127;0,6226716;0,6901461;0,692848;0,7401074;0,5274253;0,6859431;0,8634132;0,5549995;0,4021885;0,5437595;0,9437769;0,5951458;0,8781497;0,5125788;0,6547558;0,9940432;0,4693469;0,5121476;0,4726864;0,6971535;0,5179542;0,4889842;0,8019807;0,9718515;1,040756
D43;1,690743;1,4908;1,755095;1,947938;0,7814263;1,460094;1,912667;1,799984;1,518875;1,751391;1,748066;0,7526088;1,647009;1,929505;0,61637;0,6941815;0,3520194;0,6906246;1,116538;0,5243463;0,3615179;0,3899418;0,5965293;0,4769765;0,5257582;0,6117058;0,5768586;0,4624207;0,7314969;0,5047976;0,5141083;0,3611934;0,4642429;0,6520384;0,5473839;0,6204897;0,3938463;0,5107755;0,6601036;0,396439;0,3399186;0,3976089;0,6636901;0,44797;0,2695649;0,8147903;0,974971;0,9812076;0,5064338;0,5416067;0,3243782;0,6242759;1,07549;0,4977273;0,352863;0,4348289;0,5800251;0,45471;0,5639315;0,501813;0,5746227;0,4768743;0,7482052;0,5142226;0,5037162;0,3504265;0,4385803;0,6126356;0,4696642;0,6125117;0,3961414;0,5189512;0,6313457;0,3673769;0,3103136;0,4104668;0,6979928;0,4227141;0,2910838;0,8753369;0,8197017;0,9398664
D44;1,884873;1,418712;1,840467;2,369731;0,8366662;1,701146;2,055816;1,874548;1,503064;1,773856;2,396778;0,7335732;1,917886;1,787789;0,6530441;0,7182654;0,4023229;0,7207454;1,035868;0,5314285;0,3765521;0,3992213;0,6020586;0,4486916;0,4886466;0,6043437;0,5387787;0,4498818;0,697555;0,5855024;0,5361455;0,3599026;0,4935097;0,6764535;0,592447;0,6869098;0,4589079;0,5297886;0,6772971;0,3992703;0,3541127;0,4474829;0,687053;0,4683748;0,1874975;0,7744205;0,8973697;0,9576663;0,5353662;0,5859659;0,3764277;0,6399802;1,004323;0,474705;0,3855348;0,4481568;0,6048256;0,4477128;0,5408541;0,472976;0,5466537;0,4457441;0,7037814;0,5747827;0,5209877;0,3322415;0,4896279;0,6155817;0,5242589;0,6580166;0,4158157;0,5683507;0,6175431;0,3913451;0,3307996;0,4240942;0,6855007;0,4549704;0,3291345;0,8201322;0,8126837;0,9624553
D45;1,270068;1,374417;1,833902;1,951248;0,6086232;1,559316;1,964337;1,31211;1,322496;1,834214;1,574848;0,6044314;1,585095;1,665209;0,5496653;0,9479536;0,3469988;0,6856464;0,7529373;0,5365572;0,3871741;0,3610689;0,6165646;0,483929;0,5772546;0,5840566;0,6239318;0,4209943;0,5367225;0,6540523;0,487378;0,4011034;0,4914674;0,8475875;0,5596312;0,9137552;0,4863458;0,5098645;0,7824538;0,3866464;0,3962682;0,3824664;0,5691722;0,4118603;0,3804957;0,6243974;0,9725848;0,9433293;0,4905107;0,8133042;0,3165608;0,6118531;0,5910943;0,4609761;0,3868386;0,3745933;0,66431;0,4491013;0,58868;0,6823756;0,5337189;0,3701585;0,6437632;0,7240164;0,4762378;0,3222988;0,4357517;0,8508437;0,5325402;0,8965498;0,4440141;0,5479929;0,7868249;0,3683917;0,3665236;0,4028222;0,5577552;0,3935923;0,3916481;0,6448857;0,9831786;0,8672985
D46;1,535064;1,713022;2,28112;2,675621;0,7515455;2,031153;2,237228;1,531572;1,724203;2,278175;2,047393;0,7694656;1,980069;1,946556;0,6815143;1,132503;0,4337775;0,8118559;0,8136214;0,645766;0,4964561;0,4044649;0,7182897;0,5317978;0,666623;0,7066081;0,7781649;0,5091235;0,652485;0,7922726;0,6270569;0,4323481;0,6111687;0,9808481;0,6990061;1,029804;0,6122245;0,5988419;0,9727728;0,5103295;0,498716;0,4985791;0,7682959;0,5751459;0,5089682;0,8183227;1,117878;1,218381;0,6765114;1,055646;0,4087625;0,7211439;0,7363086;0,5667774;0,4728988;0,4267216;0,7551949;0,5134437;0,7167944;0,7814958;0,6591965;0,4710837;0,8253731;0,8555062;0,5734433;0,3793105;0,5260549;1,026609;0,6643423;1,015007;0,5343637;0,6649111;0,9394257;0,4782335;0,4919253;0,5084304;0,752508;0,5079264;0,4935363;0,8197004;1,223885;1,170394
D47;1,809643;1,72458;2,195635;2,964255;0,8163675;2,121891;1,918655;2,220757;1,917744;2,229252;2,755692;0,8625635;2,397777;1,828294;0,6764553;1,16276;0,515998;0,9946074;0,7262669;0,6444806;0,5275454;0,4763573;0,7847924;0,6288835;0,7407046;0,7011588;0,7823141;0,4827079;0,8256431;0,835557;0,6855077;0,4488976;0,7330861;0,9001721;0,7859859;1,009037;0,6198662;0,7144295;0,9189371;0,619689;0,558059;0,6152899;0,7479516;0,6062599;0,4291795;0,6508801;1,040442;1,230379;0,7264025;1,107598;0,5162837;0,8745789;0,9452139;0,7407643;0,5262166;0,5414954;0,8115249;0,6822454;0,7710917;0,6165765;0,7091402;0,5842844;0,8833866;0,9127438;0,735371;0,574316;0,7763569;0,9151539;0,7712621;1,020122;0,6324884;0,7469071;1,005435;0,5718942;0,5682865;0,5875397;0,8137743;0,631289;0,4385439;0,9373799;1,09843;1,173027
D48;1,728269;1,759678;2,14754;2,867244;0,7863418;2,050513;1,982575;2,20832;1,843652;2,22125;2,585527;0,8023575;2,032277;1,615533;0,6700372;1,1775;0,560091;0,8901073;0,8213253;0,6574253;0,4692141;0,4910692;0,7718016;0,6093391;0,7563095;0,6656429;0,7991224;0,4859085;0,8626695;0,8212986;0,7305155;0,4958041;0,7076403;0,8868452;0,8003893;0,9533205;0,6527284;0,6324765;0,9101291;0,6747901;0,5748272;0,5380905;0,7573834;0,5960242;0,5463746;0,7618284;1,045963;1,194864;0,6748176;1,119605;0,5054913;0,792763;0,5895008;0,6870498;0,4587729;0,5060307;0,768286;0,5908362;0,7499856;0,5780027;0,6926274;0,5386237;0,7729241;0,8982995;0,6513198;0,5080089;0,7310389;0,8873137;0,7430393;0,9916437;0,6048017;0,6820727;0,9844021;0,5847661;0,5747333;0,5397107;0,7694937;0,567527;0,5776001;0,867717;0,94974;1,167368
D49;2,021882;2,014524;2,400427;2,249614;0,9557267;2,361996;2,419543;2,203915;2,018029;2,419645;1,908205;0,8827307;2,411358;2,327272;0,5295849;0,9733855;0,3558127;0,9372001;1,071932;0,5471017;0,4367746;0,3537661;0,5290774;0,6266446;0,5648853;0,7337453;0,6348637;0,4479812;0,6849138;0,4895336;0,5046599;0,3664479;0,5058682;1,312577;0,46921;0,7273242;0,394083;0,5367761;0,8937225;0,4407002;0,4063738;0,3970812;0,6016803;0,4743865;0,3986685;0,6053781;0,8080511;1,071077;0,5689202;0,8180321;0,2845094;0,9570057;0,9029648;0,6005518;0,4214052;0,3978011;0,6058633;0,583172;0,5611044;0,6951039;0,5070011;0,4649782;0,6613396;0,5702591;0,4608993;0,3438473;0,4111319;1,18453;0,441058;0,7347709;0,3492788;0,5426746;0,8352803;0,3902919;0,3355425;0,3678861;0,6319124;0,460754;0,3994336;0,8241393;0,7939044;0,9765199
D5;2,226682;1,800239;2,329465;2,450708;0,8869075;2,052615;2,394806;2,460631;1,920737;2,417471;2,267998;0,851672;2,126764;2,318148;0,6892504;1,087839;0,4378614;0,9365099;1,021796;0,6900802;0,4684206;0,5010598;0,5608059;0,6276032;0,7719523;0,7118342;0,8053821;0,554913;0,6652149;0,5946476;0,6091476;0,4863298;0,6338137;1,110914;0,65032;0,7837405;0,5488296;0,5652399;0,9687179;0,6185679;0,5084215;0,4778593;0,8065374;0,5862921;0,4910378;0,8751954;0,9972902;1,119496;0,6762671;0,9638423;0,3377251;0,7671741;0,8166132;0,6338327;0,4899951;0,4483127;0,5753783;0,555379;0,7025147;0,5754275;0,7357667;0,4913985;0,8089894;0,6895668;0,451802;0,3684432;0,5265028;1,055186;0,6539862;0,8359799;0,4781704;0,5638005;0,9620909;0,4903889;0,4724831;0,4696206;0,7794052;0,521632;0,500622;0,7323119;1,018673;1,057248
D50;2,081869;2,102914;2,437436;2,447698;0,9818098;2,37061;2,497506;2,194479;2,17876;2,504787;2,070647;0,9025834;2,375098;2,305626;0,5991878;1,053458;0,4462103;1,054595;1,088883;0,6405362;0,5325117;0,3929252;0,6064742;0,6993135;0,652088;0,830514;0,7765724;0,5057304;0,7726085;0,5780544;0,6065562;0,4131027;0,616052;1,506018;0,5527709;0,7762304;0,471501;0,6142187;1,028437;0,5270778;0,4858403;0,5095095;0,7162002;0,5640956;0,425687;0,7361001;0,9375251;1,150228;0,6670188;0,8569482;0,3616798;1,131202;0,9143384;0,6827656;0,4871235;0,4698579;0,6952018;0,6479417;0,6778318;0,8208322;0,6225584;0,5240204;0,6834352;0,6345661;0,5119284;0,4293887;0,5091402;1,282984;0,547766;0,799715;0,4242751;0,64426;0,916221;0,4635562;0,4238148;0,4508004;0,7183945;0,5360477;0,4705209;0,9114483;0,9394175;1,061233
D51;1,517215;1,376909;2,162173;2,701496;0,6532895;1,286444;1,929814;1,923279;1,17169;2,183844;2,142597;0,6061432;1,441502;1,663849;0,5873132;0,9013998;0,4135093;0,794126;0,8245792;0,6332856;0,4934619;0,4475795;0,6228312;0,5200801;0,615422;0,7253446;0,6362815;0,4683545;0,7316426;0,5245567;0,5486147;0,4741864;0,5414125;0,8793353;0,450011;0,7286038;0,4519469;0,53201;0,7132082;0,5156833;0,4608247;0,4279599;0,5732869;0,4769131;0,4402635;0,7501389;0,6976336;0,888391;0,5348217;0,6878538;0,3241014;0,6487713;0,6940207;0,5587835;0,4156261;0,3665403;0,573155;0,3788215;0,500728;0,6184618;0,5300882;0,406035;0,7058367;0,5513321;0,4225457;0,4037253;0,4394945;0,7873915;0,3266545;0,6944555;0,3137308;0,5558433;0,6234391;0,3897023;0,382088;0,4157016;0,4871389;0,3725869;0,4293672;0,6733946;0,5417686;0,8046947
D53;1,693784;1,683078;2,105695;1,932716;0,8039941;2,156062;1,806781;1,837231;1,485366;2,016918;1,394359;0,7112645;1,942026;1,662405;0,8230232;1,065397;0,5160403;0,9040103;0,9744366;0,7202838;0,5483141;0,6376225;0,7602007;0,6674096;0,8443288;0,7789764;0,8182294;0,7114525;0,8908646;0,6882305;0,7281757;0,5512804;0,802076;0,8956533;0,6838635;1,042402;0,556966;0,7258928;1,012476;0,6771272;0,5407051;0,5460173;0,9345926;0,6738148;0,6797997;0,8949757;1,218812;1,270465;0,7276635;1,015809;0,4460375;0,8553421;0,8988931;0,7054465;0,5283395;0,5098655;0,79691;0,5597474;0,7946666;0,6510443;0,7887339;0,6215507;0,942044;0,7000471;0,6539256;0,5629515;0,6810935;0,7457279;0,6000207;1,040341;0,4805368;0,666277;0,9878025;0,5504308;0,4634769;0,4979597;0,8368059;0,5461896;0,5449804;0,7053413;0,936938;1,129957
D54;1,342821;1,049317;1,673628;1,221271;0,6382345;1,452252;1,681707;1,290113;1,005669;1,624601;1,163173;0,5996311;1,645687;1,456077;0,6863739;0,8085276;0,3339511;0,7150873;0,7975306;0,6996479;0,3684165;0,4954374;0,6497814;0,5594806;0,6228027;0,7011433;0,6123438;0,5248122;0,7450062;0,4884146;0,546794;0,4184602;0,5602107;0,7487399;0,488604;0,862771;0,372224;0,5475971;0,7419581;0,4360426;0,3228174;0,3528257;0,7203128;0,4736791;0,4159238;0,7191328;0,9796925;0,9962013;0,5714283;0,6596034;0,2689932;0,7195536;0,8427831;0,6486799;0,340167;0,4680245;0,6746868;0,514715;0,6371637;0,6458624;0,5944281;0,4763765;0,7157166;0,5464389;0,5014357;0,5287989;0,4691946;0,7134631;0,3937186;0,8191178;0,3194767;0,5169946;0,7067241;0,3399896;0,28345;0,3234262;0,6107207;0,3487823;0,3565605;0,5950158;0,7982959;0,9210623
